app_name,publisher,category,revenue,downloads,arpu,growth_rate,dau,score,priority,source
My Eat Well - Nutrition,My Good Life,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Food Diary+,Nail Iskhakov,Health & Fitness,0.0,9,0.0,0.0,,0.9999999999999999,P2,Nutrition
SnapCal: Smart Calorie Tracker,Ayoub Farid,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
SweetCut: Stop Sugar & Debloat,Joytrons,Health & Fitness,0.0,8,0.0,0.0,,0.9999999999999999,P2,Nutrition
CalcEat - AI Calorie Tracker,Idan Refaeli,Health & Fitness,0.0,36,0.0,0.0,,0.9999999999999999,P2,Nutrition
Fasting Tracker: Lose It,Visiov Studio,Health & Fitness,0.0,373,0.0,0.0,,0.9999999999999999,P2,Nutrition
Nutrix AI,Tat Wah Chan,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Cal Expert: AI Calorie Counter,Daowei Network Technology,Health & Fitness,0.0,420,0.0,0.0,,0.9999999999999999,P2,Nutrition
21 Tage Stoffwechselkur,Arno Schikowsky und Maria Schikowsky,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Talk-to-Track Diet and Fitness,Genesant Technologies,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
轻牛,Shenzhen QingNiu Software,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Dieta Gruppo Sanguigno,Better Days s.r.l.,Health & Fitness,0.0,359,0.0,0.0,,0.9999999999999999,P2,Nutrition
Visualize You: weight change viewer,Visual Health Solutions,Lifestyle,0.0,82,0.0,0.0,,0.9999999999999999,P2,Nutrition
Daily Smoking Counter,Jakir Hossain,Lifestyle,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Sustainable Change,Sustainable Change,Health & Fitness,0.0,13,0.0,0.0,,0.9999999999999999,P2,Nutrition
Potassium Counter & Tracker,First Line Medical Communications,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Belly Buddy: FODMAP scanner,Robin Champsaur,Health & Fitness,0.0,3516,0.0,0.0,,0.9999999999999999,P2,Nutrition
Bitebro,Chris Walmsley,Business,0.0,2152,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calorify: AI Calorie Counter,Lokman CELIK,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Cronometer: Calorie Tracker,Blueberry Web Solutions Pvt.,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Fodmap Snap: AI Diet Tracker,Prestige Worldwide Apps,Medical,0.0,47,0.0,0.0,,0.9999999999999999,P2,Nutrition
حساب الوزن المثالي,mohamed nouani,Health & Fitness,0.0,8,0.0,0.0,,0.9999999999999999,P2,Nutrition
Intermittent Fasting Tracker,CardsApp,Health & Fitness,0.0,13,0.0,0.0,,0.9999999999999999,P2,Nutrition
點點食 - 卡路里計算器,Yu Chi Hsu,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Appetit Fit,Omid Shokrollahzadeh,Health & Fitness,0.0,4760,0.0,0.0,,0.9999999999999999,P2,Nutrition
减肥健身日记：每日体重监测专家,璐璘 杨,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
One Life Diet,One Life Diet,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
Kidney Diet Friendly Recipes,Prestige Worldwide Apps,Health & Fitness,0.0,8,0.0,0.0,,0.9999999999999999,P2,Nutrition
Счетчик калорий・Дневник・EatFit,EatFit | Calorie Counter,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
DQS Mobile,Jackson Forge Studios,Health & Fitness,0.0,6,0.0,0.0,,0.9999999999999999,P2,Nutrition
Trink Wasser -  Gesund Trinken,murbit,Health & Fitness,0.0,17,0.0,0.0,,0.9999999999999999,P2,Nutrition
7 Day Juice Detox Cleanse,Jozic Productions,Food & Drink,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Dieta Low Carb - Lista: Alimentos con pocos carbohidratos,Mario Guenther-Bruns,Books,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Elevade - Football Nutrition,Nathan Plachta,Food & Drink,0.0,53,0.0,0.0,,0.9999999999999999,P2,Nutrition
Easy Keto - Diät Rezepte Plan,Lukas Ehlers,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
Macro Sync,Macros,Health & Fitness,0.0,655,0.0,0.0,,0.9999999999999999,P2,Nutrition
BMI & Weight Mgr (مدیریت وزن),Ibrahim Rahimi,Health & Fitness,0.0,5,0.0,0.0,,0.9999999999999999,P2,Nutrition
Stasis: Calorie Balances,Edward Eikman,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calorie Deficit Tracker -/+,Berken Sayilir,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
SmokeFree Timer Pro,Dmitriy Delistoyan,Health & Fitness,0.0,0,0.0,0.0,,0.9999999999999999,P2,Nutrition
BariGood Timer + Weight & Goal,Nicole Greene,Lifestyle,0.0,15,0.0,0.0,,0.9999999999999999,P2,Nutrition
Cals: Calorie Counter & Diets,Cals AB,Health & Fitness,0.0,8,0.0,0.0,,0.9999999999999999,P2,Nutrition
Ai Kalorilaskuri - Coti,Jasper Laitinen,Health & Fitness,0.0,37,0.0,0.0,,0.9999999999999999,P2,Nutrition
RT9 régime tout neuf,simon Depussay,Health & Fitness,0.0,0,0.0,0.0,,0.9999999999999999,P2,Nutrition
Boots Online Doctor: Tracker,Boots Online Doctor,Health & Fitness,0.0,543,0.0,0.0,,0.9999999999999999,P2,Nutrition
Balanced Body,Body Balance and Wellness,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Diet Mate,IDE TECHNOLOGIES,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
FodMate: Low FODMAP Foods,Vincent Reilly,Medical,0.0,736,0.0,0.0,,0.9999999999999999,P2,Nutrition
Caloric: Ai Calorie Tracker,Pixster Studio,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Meal Planner – Eating well,Gofodi,Food & Drink,0.0,8,0.0,0.0,,0.9999999999999999,P2,Nutrition
CaloriMate: السعرات الحرارية,Splansh Apps,Lifestyle,0.0,5,0.0,0.0,,0.9999999999999999,P2,Nutrition
Keto Recipes - Lose weight app,Pinborg Managment,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Elavatine: 健身饮食记录,深圳力冠实业有限公司,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calpanion 卡豆健康一食物热量识别，助力健康减肥健身,Calpanio,Food & Drink,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Kalory Ai - Calorie Tracker,Semlr Hadzibulic,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
La Dieta del Dottor Mozzi,EDITRICE MOGLIAZZE,Health & Fitness,0.0,306,0.0,0.0,,0.9999999999999999,P2,Nutrition
Nutrizione Intestinale,Nutrizione Intestinale,Health & Fitness,0.0,368,0.0,0.0,,0.9999999999999999,P2,Nutrition
iCarbo,Italwork S.r.l.,Medical,0.0,110,0.0,0.0,,0.9999999999999999,P2,Nutrition
Potassium Counter & Tracker,First Line Medical Communications,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Potassium Counter & Tracker,First Line Medical Communications,Health & Fitness,0.0,11,0.0,0.0,,0.9999999999999999,P2,Nutrition
Emergency Health Fix,Adam Fleischhacker,Health & Fitness,0.0,6,0.0,0.0,,0.9999999999999999,P2,Nutrition
Mochi Health: Weight Loss Care,Mochi Health Corp.,Medical,0.0,14190,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calorie Calculator:Daily Needs,璐璘 杨,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Optifast,Nestlé,Health & Fitness,0.0,55,0.0,0.0,,0.9999999999999999,P2,Nutrition
Кето Диета - на 14 дней,Roman Alexandrov,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
My-Nutri-Diary,Christoph John,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Water Air: Water Tracker,Wzp Solutions,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Coach Viva,Coach Viva,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Woman - Weight Loss Diet Plan,Riafy Technologies,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Intermittent Fasting+,Walabok,Health & Fitness,0.0,5,0.0,0.0,,0.9999999999999999,P2,Nutrition
Healthy Living 30,Khurram Butt,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calorie Tracker－Food Tracker,Giant Brains,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Form Health,FormHealth,Health & Fitness,0.0,42,0.0,0.0,,0.9999999999999999,P2,Nutrition
RxDiet,AI nutrition,Food & Drink,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
90 Day Diet - Weight Loss Plan,Lukas Ehlers,Health & Fitness,0.0,6,0.0,0.0,,0.9999999999999999,P2,Nutrition
จด Calorie,Phoom Punyaratabandhu,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
New BMI Calculator,Lida Lee,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Счетчик калорий: Худеем вместе,Valerii Pechenkin,Health & Fitness,0.0,5,0.0,0.0,,0.9999999999999999,P2,Nutrition
BMI Calculator - BMR Manager,AppAspect Technologies,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
แคลอรี่ ไดอารี่,Dimo,Health & Fitness,0.0,2,0.0,0.0,0.0,0.9999999999999999,P2,Nutrition
"iMacro - Diet, Weight and Food Score Tracker",Cloforce,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Potassium Counter & Tracker,First Line Medical Communications,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Potassium Counter & Tracker,First Line Medical Communications,Health & Fitness,0.0,5,0.0,0.0,,0.9999999999999999,P2,Nutrition
Potassium Counter & Tracker,First Line Medical Communications,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
The Good Food Family,Tucki,Health & Fitness,0.0,6,0.0,0.0,,0.9999999999999999,P2,Nutrition
Nutrition,PHILIPP SCHUMACHER,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Drink Water Daily Reminder,NetScriper,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Weight Watchers Scale,nguyen thanh,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
日記と体重 - ダイエット体重管理、BMI計算もできる,Yuya Ohno,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Tied: Track your calories,BAYAQ PLT,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Diet Timer - 3 hour diet,ExaMobile,Medical,0.0,0,0.0,0.0,,0.9999999999999999,P2,Nutrition
Paleo (io),Impossible Ventures,Health & Fitness,0.0,26,0.0,0.0,,0.9999999999999999,P2,Nutrition
Boots Online Doctor: Tracker,Boots Online Doctor,Health & Fitness,0.0,20,0.0,0.0,,0.9999999999999999,P2,Nutrition
Low FODMAP Diet Food・FodApp AI,Doga Bayram,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Yum-Food,PeakPoint Innovations,Food & Drink,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Food Doctor - Diet pH Checker,Steward Technologies,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Plate Notes — Calorie Counter,Vladimir Schneider,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
RESET By Caroline,caroline deisler,Health & Fitness,0.0,19,0.0,0.0,,0.9999999999999999,P2,Nutrition
BMI Calculator - HealthTracker,Trinh Mai Luong,Health & Fitness,0.0,5728,0.0,0.0,,0.9999999999999999,P2,Nutrition
viatolea,PYRA MEDI,Health & Fitness,0.0,22,0.0,0.0,,0.9999999999999999,P2,Nutrition
Toquio,Toquio,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
دليل السعرات في الطعام,Androyal Apps,Food & Drink,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
My-formoline,Certmedica International,Health & Fitness,0.0,303,0.0,0.0,,0.9999999999999999,P2,Nutrition
TouCal: AI Calorie Counter,SmartWidget Labs,Health & Fitness,0.0,850,0.0,0.0,,0.9999999999999999,P2,Nutrition
Protein Tracker & Calculator,ZipoApps,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
KiwiCal - Cute Calorie Tracker,Colin Angel,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Nourishly - Nutrition and Diet,Recovery Record,Health & Fitness,0.0,15,0.0,0.0,,0.9999999999999999,P2,Nutrition
Nutrition Facts & Tips Fun App,Michael Quach,Medical,0.0,8,0.0,0.0,,0.9999999999999999,P2,Nutrition
Eathlon: dieta per lo sport,Corpore Sano srl,Health & Fitness,0.0,11,0.0,0.0,,0.9999999999999999,P2,Nutrition
UP Transform,UP Fitness,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
"Трекер воды, Напоминание пить",Sergey Frolov,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
Бросить курить: Не курю,Denis Prokopchuk,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
MetaFlow,MetaFlow,Health & Fitness,0.0,5121,0.0,0.0,,0.9999999999999999,P2,Nutrition
CaloPal - AI Calorie Tracker,Brighthink Innovation,Health & Fitness,0.0,30,0.0,0.0,,0.9999999999999999,P2,Nutrition
SheMed,eMed Labs,Medical,0.0,2671,0.0,0.0,,0.9999999999999999,P2,Nutrition
Motywator Dietetyczny,Motywator Dietetyczny,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Food Fotos,Brandt Belson,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Abnehm-Tipps - Abnehmen und schlank bleiben ohne Diät,Mario Guenther-Bruns,Books,0.0,8,0.0,0.0,,0.9999999999999999,P2,Nutrition
Spiritual Weight Loss Meditation by Glenn Harrold,i-mobilize,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Am I Hungry?® Virtual Coach,Am I Hungry? Mindful Eating Programs and Training,Health & Fitness,0.0,40,0.0,0.0,,0.9999999999999999,P2,Nutrition
Weight Tracker - مراقب الوزن,iAppNdroid,Health & Fitness,0.0,1,0.0,0.0,0.0,0.9999999999999999,P2,Nutrition
Child BMI Calculator -Body Mas,Dragonfly Freeapps,Health & Fitness,0.0,10,0.0,0.0,,0.9999999999999999,P2,Nutrition
Immudi.,360 Mind,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Apte Fitness,Simon Ducharme,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Easiest Calorie Counter,Phil Starkovich,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
caloTrac - AI Calorie Tracker,Tracorder,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Sano: Photo Calorie Tracking,Lumi Health Technologies,Health & Fitness,0.0,5,0.0,0.0,,0.9999999999999999,P2,Nutrition
NutriScore,WINAPP,Reference,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Noory,Verdi Food BV,Medical,0.0,133,0.0,0.0,,0.9999999999999999,P2,Nutrition
Best Diet Tips & Simple Plan for Easy Weight Loss,Michael Quach,Medical,0.0,12,0.0,0.0,,0.9999999999999999,P2,Nutrition
Carb Counter - Calorie King RP,Bui Thuy,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
JAME - J'Aime Manger Equilibr,Florian KUAKUVI,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Японская Диета - на 14 дней,Roman Alexandrov,Health & Fitness,0.0,0,0.0,0.0,,0.9999999999999999,P2,Nutrition
Pregnancy Weight Gain Tracker,Stefan Roobol,Health & Fitness,0.0,0,0.0,0.0,,0.9999999999999999,P2,Nutrition
Virta Health,Virta Health,Medical,0.0,5394,0.0,0.0,,0.9999999999999999,P2,Nutrition
Vegetarian Recipe Book,Hitbytes Technologies,Food & Drink,0.0,26,0.0,0.0,,0.9999999999999999,P2,Nutrition
Ideal Protein App,IdealSmart,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
Weight & Body Tracker,MERT KACMAZ,Health & Fitness,0.0,14,0.0,0.0,,0.9999999999999999,P2,Nutrition
Viome,Viome,Health & Fitness,0.0,42,0.0,0.0,,0.9999999999999999,P2,Nutrition
ideal kilo hesaplama,Nasuf OZGUR,Health & Fitness,0.0,6,0.0,0.0,,0.9999999999999999,P2,Nutrition
Liva,Liva,Health & Fitness,0.0,1300,0.0,0.0,,0.9999999999999999,P2,Nutrition
Eat Five,Christopher Ratcliffe,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
KcalTrack - Kalorienzähler,Maurice Muller,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
BMI - BMR Calculator,Thang Nguyen,Health & Fitness,0.0,11,0.0,0.0,,0.9999999999999999,P2,Nutrition
meala - Ernährungstagebuch,meala,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Planetary Health Diet,Mento Apps,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Adaptive TDEE Tracker - Fitmoh,Priyam Mohanty,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Fasting Time Intermittent Diet,SocioSoft,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Smart - Food Score Calculator,Maxima Apps,Food & Drink,0.0,8,0.0,0.0,,0.9999999999999999,P2,Nutrition
Weight Tracker for Weight Loss,Susamp Infotech,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Keto Diet App Quiz,Compumaster,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calorie Calculator!,CHARAFA BOUKHALFA,Utilities,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
称一下-体重记录&减肥助手,诚 刘,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Dr. Berg Junk Food Meter,Health & Wellness Center,Education,0.0,9790,0.0,0.0,,0.9999999999999999,P2,Nutrition
Food & Nutrition: Healthy Facts and Tips App,Michael Quach,Medical,0.0,7,0.0,0.0,,0.9999999999999999,P2,Nutrition
hbmobile,healthy balance,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
Smokefree 2 - Quit Smoking,noidentity,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Keto Calculator - Keto Buddy,Compumaster,Health & Fitness,0.0,16,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calorie Counter: Cal Snap,OGUZCAN BESERIKLI,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
CaloTracker・AI Calorie Counter,Muhammad Soban Akram,Health & Fitness,0.0,11,0.0,0.0,,0.9999999999999999,P2,Nutrition
体重记录,桂美 芦,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Meal Planner - Nutra,BRAVESET,Health & Fitness,0.0,979,0.0,0.0,,0.9999999999999999,P2,Nutrition
TDEE Calculator Calorie Count,Muhammad Awais Younas,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Protein Tracker AI,Thinkbyte,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
JFG Clinic,JFG Clinic,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
SnackShot Healthy Food Scanner,SnackShot,Health & Fitness,0.0,483,0.0,0.0,,0.9999999999999999,P2,Nutrition
Breast Cancer,Personal Remedies,Medical,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Low Carb Tracker - CarbMeNot,Skyble Lab,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
BetterMeal: Calorie Tracker,iKame,Health & Fitness,0.0,7743,0.0,0.0,,0.9999999999999999,P2,Nutrition
LiveFresh App,LiveFresh,Shopping,0.0,1550,0.0,0.0,,0.9999999999999999,P2,Nutrition
Scan My Meals,RADU-MARIAN VLAD,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Kaloria: Contador de Caloria,Prosperize,Health & Fitness,0.0,5,0.0,0.0,,0.9999999999999999,P2,Nutrition
Diet foods & cooking recipes,Mind Power,Food & Drink,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
5:2 metoden,Alexander Palm,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
My Body Metrics,Binary Formations,Health & Fitness,0.0,4,0.0,0.0,,0.9999999999999999,P2,Nutrition
Diet journal health & fitness,Mind Power,Food & Drink,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Sunrise - Intermittent Fasting,Arbor Apps,Health & Fitness,0.0,12,0.0,0.0,,0.9999999999999999,P2,Nutrition
Your BMI: Body Mass Index Calc,Steelkiwi,Medical,0.0,14,0.0,0.0,,0.9999999999999999,P2,Nutrition
MyKeto: Ketogenic Diet Tracker,Prestige Worldwide Apps,Food & Drink,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
MonSuiviDiet,MonSuiviDiet,Health & Fitness,0.0,1542,0.0,0.0,,0.9999999999999999,P2,Nutrition
BMI Calculator - Fast & Simple,Josiah Rininger,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Water Balance - Water tracker,Bogdan Filippov,Health & Fitness,0.0,5,0.0,0.0,,0.9999999999999999,P2,Nutrition
Herbal Magic,Nudge,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Ayurvedic Remedies - Diet Plan,Mo Moin,Medical,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Fit-Stitch Progress Tracker,REDSHIFT SYSTEMS,Health & Fitness,0.0,12,0.0,0.0,,0.9999999999999999,P2,Nutrition
EatRight - Food Diary / Journal - Simple Daily Nutrition and Fitness Checklist,Steven Romej,Health & Fitness,0.0,7,0.0,0.0,,0.9999999999999999,P2,Nutrition
nutrivio: AI nutrition tracker,bitree,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
BowlCraft,GAFUR APIL,Food & Drink,0.0,5,0.0,0.0,,0.9999999999999999,P2,Nutrition
CalorieDaddy - AI Diet Coach,Georgios Koukouris,Health & Fitness,0.0,5,0.0,0.0,,0.9999999999999999,P2,Nutrition
Cal Diet - AI Calorie Tracker,Adzspec Technologies AB,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Cal Plus - AI Calorie Tracker,Dilsahib Singh Bhatia,Health & Fitness,0.0,4021,0.0,0.0,,0.9999999999999999,P2,Nutrition
Track My Plate,Hossein Shokri,Productivity,0.0,571,0.0,0.0,,0.9999999999999999,P2,Nutrition
Water Tracker - Drink Daily,Vinodbhai Kalathiya,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Kidney Diet Tracker,Verenes,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Калькулятор ИМТ и БЖУ,Second BGD DOO,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
BMI Calculator - Quick & Easy,Lukas Lubbe,Health & Fitness,0.0,17,0.0,0.0,,0.9999999999999999,P2,Nutrition
Elancia FoodCoach,DSDHOLDING,Sports,0.0,251,0.0,0.0,,0.9999999999999999,P2,Nutrition
KALO - Calorie Counter,Vitaliy Onyshchenko,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Feast - AI Food Tracker,Angel Demirev,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Iron Bodyfit Nutrition,IRON BODYFIT,Sports,0.0,24,0.0,0.0,,0.9999999999999999,P2,Nutrition
Last Calorie,Openkan,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calorify - Strava for meals,Arpit Patel,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Calorie Counter: Zorest AI,Zorest,Health & Fitness,0.0,12,0.0,0.0,,0.9999999999999999,P2,Nutrition
3 Day Diet,Realized,Health & Fitness,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
Dieta Zona Facile,Gianni Etzi,Utilities,0.0,17,0.0,0.0,,0.9999999999999999,P2,Nutrition
Blood Group Diet,Cyber Designz,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
3 Day Military Diet,Realized,Health & Fitness,0.0,10,0.0,0.0,,0.9999999999999999,P2,Nutrition
Счетчик калорий по фото ИИ,Evgenii Evsiukov,Food & Drink,0.0,10,0.0,0.0,,0.9999999999999999,P2,Nutrition
OnTheScales,Matt Gibson,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
MyFoodData,MyFoodData,Health & Fitness,0.0,12,0.0,0.0,,0.9999999999999999,P2,Nutrition
GoLite-体重日记和减肥打卡,EMMO Corp.,Health & Fitness,0.0,14,0.0,0.0,,0.9999999999999999,P2,Nutrition
Kcaly: AI Calorie Tracker,SECOND BRAIN,Health & Fitness,0.0,747,0.0,0.0,,0.9999999999999999,P2,Nutrition
GoCal- Food AI Calorie Tracker,多盟智胜网络技术(北京)有限公司,Health & Fitness,0.0,142,0.0,0.0,,0.9999999999999999,P2,Nutrition
Diet AI - Calorie Tracker,Consultech Ventures,Health & Fitness,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Talk to Blocky: Nutrition tips,Ian Marco Rodriguez,Health & Fitness,0.0,5,0.0,0.0,,0.9999999999999999,P2,Nutrition
Smart Weight Tracker,Matrix Software Co.,Health & Fitness,0.0,1,0.0,0.0,,0.9999999999999999,P2,Nutrition
Healthy Recipes – weight loss,Mertapp,Food & Drink,0.0,3,0.0,0.0,,0.9999999999999999,P2,Nutrition
FoodX – Motivé à bien manger !,Gaia Next,Health & Fitness,0.0,353,0.0,0.0,,0.9999999999999999,P2,Nutrition
"Kalorienzähler, Abnehmen, Diät",Jommi Online,Health & Fitness,0.0,64,0.0,0.0,,0.9999999999999999,P2,Nutrition
FoodVision: AI Food Tracker,Niranjan Senthilkumar,Food & Drink,0.0,2,0.0,0.0,,0.9999999999999999,P2,Nutrition
Dieteclic,SNAEK,Medical,0.0,6,0.0,0.0,,0.9999999999999999,P2,Nutrition
